chroma_mean,chroma_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,harmonic_mean,harmonic_std,percussive_mean,percussive_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,filename,label
0.39963618,0.32613242,1966.5500504156062,1178.012991958517,1847.4972230535102,441.35270101948106,3819.7737068965516,1889.2835872460018,0.1301732556573276,0.1378013701086319,-3.550726e-06,0.05310448,-6.343554e-05,0.067404084,-251.00543,133.86351,69.78998,51.86627,16.502953,33.13645,21.493797,35.727478,3.2270713,23.16311,-2.2748616,21.410059,10.012363,16.138407,-15.34441,17.035091,-10.376708,15.988846,-9.228876,15.259632,-15.752045,14.680876,-5.4761763,10.779458,-10.43067,11.841086,-0.16512637,9.624598,0.4043881,7.6746316,-1.616669,10.055636,2.8165174,7.103548,-2.52381,7.4635267,-2.877535,7.497499,-0.12202047,6.89861,fake\deepfake_gemini\deepfake_geminiU04.wav,fake
0.35295746,0.3211078,2069.003206318317,1445.1869131606663,1804.933219077841,522.0264793100606,3847.077546296296,2267.8983986917187,0.16419813368055555,0.17499066391855372,-1.708406e-05,0.04714356,-1.5268233e-05,0.07433384,-241.96489,106.421196,76.12757,63.13616,21.003593,30.415594,12.54482,43.650936,4.4554005,20.287893,-7.4551444,21.62296,5.3669634,16.905527,-18.742773,22.487915,-13.27782,14.094321,-13.213514,16.740139,-10.243373,11.710344,-6.6009536,10.571665,-17.432579,12.9815235,-4.452343,9.834754,3.7683346,8.830788,0.71579224,9.234385,2.5732098,7.7148833,0.3481849,9.437928,-4.389491,8.380903,-0.042196367,7.922317,fake\deepfake_gemini\deepfake_geminiU05.wav,fake
0.375957,0.32898548,1894.7791438254803,1058.9238878104193,1807.5486017044252,519.7901575409824,3653.2738095238096,1945.6232064907858,0.12313988095238096,0.07971443683362314,-5.2318897e-05,0.043550476,-0.00019734006,0.07840895,-243.12173,164.98463,75.09838,51.130714,0.21051638,33.048088,11.541067,27.286877,-6.8801084,25.228876,-9.592853,19.522356,2.6828609,12.915302,-13.153231,17.74646,-6.7751164,16.617517,-13.73807,18.018654,-10.687568,11.896162,-8.848725,9.199359,-8.07237,11.332158,-2.4355786,7.5779614,-4.232212,8.287103,-4.252596,10.036313,-3.363883,8.518043,-3.436001,8.694045,-5.387133,6.51833,-2.6503468,6.5324,fake\deepfake_gemini\deepfake_geminiU06.wav,fake
0.43675515,0.32038462,1773.9564344045184,983.0690437444591,1774.9582619887756,433.8068080894242,3452.4483267716537,1847.668513734158,0.1314822219488189,0.11927271730554859,-1.2035777e-05,0.037711676,-1.3259208e-05,0.07491446,-283.6501,135.21127,70.53599,52.24267,5.481422,21.977148,18.238129,25.991917,-1.5984119,21.202606,-9.633735,15.772613,4.1404786,14.313169,-14.280763,16.442863,-13.583121,14.6097145,-14.608198,13.804518,-16.500206,14.368682,-6.87247,12.154793,-12.893168,12.778556,-5.0240703,9.8468485,-4.307018,9.3958,-3.962761,10.426502,-0.5523025,7.3973083,-2.4169154,7.1837482,-7.5667906,9.888871,-3.098525,9.0273285,fake\deepfake_gemini\deepfake_geminiU07.wav,fake
0.36835897,0.31846672,1998.66053482053,1288.3992844556283,1820.6633862350711,473.7830380588948,3639.4274635036495,2056.629438487469,0.15787166400547445,0.16116153800959518,-1.1980397e-05,0.06338609,2.4556182e-05,0.05885846,-256.13162,145.24225,71.8569,55.52333,3.7144454,30.76697,7.6748476,27.28204,-2.8542316,22.353258,-12.339662,16.443567,6.612153,14.923597,-15.069874,15.993817,-11.08349,12.786781,-15.672,13.06484,-18.912912,15.084004,-11.185264,10.680292,-15.728298,12.563886,-1.0137014,7.910462,-6.2498803,9.300263,-5.0927634,9.859992,0.29700875,6.8314667,-4.4166493,7.56976,-4.1763406,6.4583797,-1.0162747,5.6881423,fake\deepfake_gemini\deepfake_geminiU08.wav,fake
0.34563166,0.3277248,1994.1200853674316,1193.1171192381962,1790.0069867172624,494.7580877437972,3718.287037037037,1970.1420166469948,0.14407913773148148,0.11699146033862753,-9.965799e-06,0.055476323,-3.2339194e-05,0.062201265,-251.53021,131.56561,70.91051,56.59325,8.143975,32.640217,15.702802,32.450504,0.6674102,23.689089,-3.5372288,16.838394,5.253308,13.9439,-14.877177,16.696913,-12.353986,12.7693205,-14.922743,15.260222,-20.721697,16.052868,-7.643497,12.4029255,-14.378593,13.592598,-1.390006,9.607023,0.38582397,11.459851,-3.3692343,10.21354,-2.0801208,8.359141,1.3421205,10.498641,-6.3826137,10.009615,0.70378125,7.4553714,fake\deepfake_gemini\deepfake_geminiU09.wav,fake
0.39788216,0.31266034,2180.7237466589386,1450.4200230676088,1647.028570078357,589.0512607633582,3673.8873106060605,2502.999395758627,0.20273289535984848,0.15477507895866235,-8.672901e-06,0.048029736,-2.3969187e-05,0.073220715,-262.61182,129.951,80.600334,79.881584,7.923267,42.512295,-7.02354,20.587004,-20.371,36.496197,-9.402485,18.5604,-0.11287753,14.862506,-20.266497,15.571073,-10.411745,13.678535,-8.641414,11.3819895,-15.819101,12.330963,-10.103454,10.055425,-11.040068,11.607553,-4.364721,9.929587,-7.9677143,10.749413,-9.338344,13.987377,4.0629716,10.050331,-4.502258,8.172061,-6.41265,8.16146,4.702967,10.525461,fake\deepfake_gemini\deepfake_geminiU10.wav,fake
0.3799947,0.32867014,1989.1790228452064,1511.3470141985695,1814.2076933102853,545.240658187674,3622.575431034483,2399.8480709540368,0.17555675287356323,0.2362370191748693,-6.3813975e-05,0.0654147,8.734484e-05,0.06299242,-287.9255,162.12392,62.467487,47.686142,23.434616,33.314796,24.905096,35.169426,8.342401,17.12742,-5.5361876,16.704533,7.222771,12.897451,2.5634127,11.308474,-4.1276927,13.265149,-17.338118,15.772982,-10.457953,12.589563,-3.6282423,9.231981,-1.9498123,9.392431,-6.636547,8.169455,-0.07021978,7.5148096,1.1133636,6.871322,1.419472,7.387626,-1.1144005,9.811882,-2.0640485,6.829186,1.6660569,6.412056,fake\deepfake_gemini\deepfake_geminiU11.wav,fake
0.4380808,0.31357166,2004.7275261422435,1070.479418967843,1962.7230572261926,389.7203438768786,4020.68661971831,1798.783383883704,0.1118989326584507,0.10359938221188678,-1.4590721e-05,0.05280227,-8.880981e-05,0.07058052,-261.11566,165.95699,63.684067,47.01364,19.027855,22.959423,18.091352,28.485386,-5.359012,27.665901,-5.2784204,18.927156,7.266564,14.455483,-12.429176,17.228373,-9.137096,12.146167,-7.2830353,15.739516,-17.430386,15.170694,-6.8597074,10.083535,-10.164155,14.826264,-0.304746,9.134537,-6.926171,8.244938,-1.2930514,9.5758505,-2.0670416,7.965891,-3.539157,7.802925,-1.4255213,7.460885,0.39026746,7.4047737,fake\deepfake_gemini\deepfake_geminiU12.wav,fake
0.4072023,0.32516038,2008.9428561106718,1283.821284958921,1742.822450086837,382.68642211702377,3585.6770833333335,1944.3134392097106,0.16056315104166666,0.14592428096248225,-1.1796247e-05,0.054468848,1.6444206e-05,0.061956156,-233.33482,120.00074,68.97968,57.8008,6.456701,26.853827,9.8704195,26.765512,-3.9388282,16.980534,-0.6359053,16.08818,-0.16809556,18.237116,-13.58436,17.101065,-13.5207615,12.98344,-22.521502,15.830312,-22.743855,9.634083,-8.227332,8.595592,-13.496348,8.804431,-6.8847404,7.4670205,-7.676911,9.734628,-8.346193,11.234133,-6.99933,7.393063,-3.599799,8.897234,-7.0954747,9.226905,-3.528024,7.3265314,fake\deepfake_gemini\deepfake_geminiU13.wav,fake
0.43983728,0.32362515,1682.9476035685193,915.6746518388451,1611.9900413176165,567.6006256475586,3262.80737704918,1902.7273581624572,0.13679079149590165,0.08957684508118671,-1.2067877e-05,0.047710948,-7.5317657e-06,0.06607124,-257.29196,146.38104,97.901764,57.8647,-11.990592,40.814327,2.5576997,30.728651,-8.493522,23.800037,-6.5831366,19.968924,3.777425,11.8359375,-16.565632,14.902189,-14.189953,13.1512375,-11.899514,14.429687,-27.016249,13.031158,-9.335534,12.665921,-16.268103,9.807045,-6.959443,7.075158,-12.966759,9.968157,-13.11947,8.657996,-1.6211585,5.8060656,-13.942538,8.169869,-6.9197507,6.1657605,-2.707646,5.8004236,fake\deepfake_gemini\deepfake_geminiU14.wav,fake
0.41591567,0.3305381,1918.1132822480527,1142.8191751350503,1628.636562574707,542.5593776007844,3495.342548076923,1943.0366014176564,0.14787409855769232,0.09905258231886188,-1.304091e-05,0.05017932,-3.7060403e-05,0.07465128,-253.85036,160.26064,81.34909,61.652134,-14.189367,36.80188,-3.4044664,15.886331,-16.358923,23.675709,-11.979086,9.508428,-6.220983,14.88645,-15.051966,21.863226,-12.20041,10.287586,-10.487904,9.133054,-19.277693,11.345634,-11.1182165,11.329531,-16.23678,12.764153,-2.1186554,13.549087,-13.044496,10.434354,-9.523005,9.265114,-1.7695501,9.739647,-7.8610206,9.25791,-10.216583,8.291639,-6.6637783,7.634341,fake\deepfake_gemini\deepfake_geminiU15.wav,fake
0.41567525,0.3329388,1594.7426237855059,997.8022731359855,1659.844371734784,505.24940689477796,3125.0,1916.7899360269414,0.11751953125,0.12635297749026056,-3.8963113e-05,0.056789476,-6.197286e-05,0.064055316,-266.38876,129.7411,86.009544,55.1782,5.1751533,28.525951,16.60725,33.471737,-2.0597148,24.881721,3.327425,16.582575,17.230152,17.56738,-3.9228146,13.2483425,-9.716789,17.06445,-14.274043,17.815866,-13.474463,11.476607,-5.438786,10.82659,-11.240213,13.116696,2.1273432,10.170802,-1.2869931,11.058608,0.55196726,8.096449,-1.8605251,7.7793236,-1.6170652,7.947348,-6.1073594,7.4563217,3.444801,6.667673,fake\deepfake_gemini\deepfake_geminiU16.wav,fake
0.38190112,0.337302,1686.0303535911473,930.7294428582926,1502.2201276658402,614.8469124425782,3215.234375,1902.960428472958,0.11600341796875,0.07390503182727884,-2.4272576e-05,0.035960097,-4.1359985e-05,0.08136321,-316.03415,149.3396,85.60744,63.709465,-16.816462,40.150246,9.84403,28.92079,-19.008625,23.67014,-5.4269133,18.150106,-17.93172,14.405228,-11.908953,15.596291,-14.130536,11.883313,-9.270503,15.082944,-1.152303,8.800758,-6.6993613,12.553057,2.8686478,10.093654,-2.9166472,7.9013457,0.10171795,9.4324465,-0.077252604,4.8973975,-2.9023108,5.5504317,-8.007429,9.073707,-6.2664595,8.575404,-7.3086076,10.854553,fake\deepfake_gtts\Deepfake_GTTS_C01.wav,fake
0.4270252,0.33906516,1925.638634460541,1039.5103478807496,1588.7770600918648,637.5987918147622,3601.5625,1963.3679580168036,0.1441382431402439,0.087649277177985,-2.6100335e-05,0.03308435,-6.514038e-05,0.08294647,-310.68347,158.47722,78.95899,61.204178,-25.993982,44.03263,4.3010836,21.155258,-19.469774,20.78047,-2.6024141,17.625874,-14.380122,12.65767,2.9295938,14.521409,-10.226755,10.521883,-6.580416,12.006084,-6.746221,10.322144,-4.868029,15.657057,5.242977,10.362604,-3.6133206,10.263495,0.262776,10.414672,2.7903614,5.9788914,-1.725831,7.4972177,-5.099505,8.958234,-7.018825,9.864837,-6.457949,8.831158,fake\deepfake_gtts\Deepfake_GTTS_C02.wav,fake
0.3040835,0.3443866,1382.8083705239178,1054.4907576933053,1379.0320528499958,566.6416560381068,2594.815340909091,1978.134334269704,0.08399547230113637,0.08069318487981439,-2.0446112e-05,0.07028177,-4.0868556e-05,0.05248845,-356.6528,118.60275,86.99786,59.18525,6.2995067,29.424562,24.080364,32.134064,-10.194847,23.043783,-6.817278,15.750755,-11.912507,11.43038,-17.851797,15.745778,-18.312466,13.865073,-12.407425,13.642836,-2.162118,6.1019597,-12.748219,12.266901,3.8387022,9.886486,-3.4562762,12.299193,0.97936857,9.822263,0.9916283,5.2916627,-1.9172648,8.380647,-6.110844,7.0557823,-8.224488,8.229924,-10.20114,8.62195,fake\deepfake_gtts\Deepfake_GTTS_C03.wav,fake
0.34354764,0.35720906,1930.9958296625264,1480.7926322979029,1636.233194928071,656.206048046739,3563.863255033557,2298.0909305536106,0.13801318687080538,0.18528696844438433,-2.3885103e-05,0.0651837,-4.7907764e-05,0.056966566,-333.1867,132.12961,75.97758,61.84036,0.48904932,34.532696,15.201049,31.980097,-10.3906975,26.72793,-8.641506,17.884953,-10.878614,17.23225,-12.332661,15.495799,-14.892651,15.582183,-8.919372,11.906188,-2.9658337,9.773793,-5.2749677,15.997449,2.4380922,11.642612,-2.1692777,9.72683,4.8490777,9.800742,1.570062,7.314312,-1.8283943,6.2032638,-4.6214414,8.52137,-7.4229927,9.220849,-9.147407,11.084126,fake\deepfake_gtts\Deepfake_GTTS_C04.wav,fake
0.2902696,0.33936965,1667.4467410150287,1278.2974124222296,1491.8650176749643,606.5748725488551,3108.975821167883,2090.7881773007985,0.13384608804744524,0.14516172019185095,-1.856687e-05,0.06343602,-5.0831735e-05,0.053120673,-290.76065,98.49071,85.86685,60.85799,-4.199969,34.778206,23.05338,31.816774,-6.831637,21.44548,-11.23199,16.470343,-16.396524,17.764122,-14.30617,14.206833,-17.120615,14.123699,-11.660278,11.626969,-4.9492893,10.682553,-6.6651692,11.322222,1.524135,9.594003,-4.265898,8.425017,3.548771,9.80137,-0.60970545,6.457984,-3.0801919,7.5923743,-5.3177023,9.858102,-9.840221,8.5597725,-7.016779,10.02143,fake\deepfake_gtts\Deepfake_GTTS_C05.wav,fake
0.36664706,0.36477268,1659.7284860068416,1112.2288860963922,1459.1403791691455,727.8664290540358,3113.28125,2178.0589189812713,0.10095857319078948,0.086522094107778,-2.8923629e-05,0.07391961,-2.7322443e-05,0.048900314,-318.51926,142.35414,89.261826,64.306625,-19.970484,43.20513,6.743488,33.61106,-18.59689,18.95769,-5.2005143,18.649723,-13.556603,12.975492,-13.352074,15.665633,-14.043473,11.160743,-11.832512,11.9104595,-8.048845,8.178757,-6.209755,12.884735,-3.1893733,11.066124,-3.9938133,7.017135,0.8777529,9.026907,-1.5543487,6.9842496,-3.0359902,6.1673946,-6.388378,8.490362,-10.373377,8.376808,-11.489098,8.768836,fake\deepfake_gtts\Deepfake_GTTS_C06.wav,fake
0.360373,0.35623577,1571.1333583784572,981.0596974092103,1446.3779945411798,626.3659084935383,3018.75,1952.2035326298587,0.08914969308035714,0.07426254168780262,-2.7949895e-05,0.059506405,-5.2089108e-05,0.06343829,-318.14035,142.23459,90.59597,59.423435,-16.811798,40.603252,15.128247,30.436668,-18.7928,20.051508,-8.211788,18.610579,-14.825769,17.1565,-9.7254925,14.088951,-16.492878,12.973499,-8.505572,11.699284,-3.6495197,9.155137,-7.288267,12.548282,-0.17373706,8.231695,-3.6073031,7.710774,-0.15206175,8.448551,-0.85889727,6.1631427,-2.1005132,6.5456614,-8.17647,8.426689,-7.9649763,8.545106,-9.549271,11.262549,fake\deepfake_gtts\Deepfake_GTTS_C07.wav,fake
0.3279393,0.34659514,1630.4003302852432,1291.8368400870818,1467.0786767336604,691.0067456841434,2984.2728758169933,2296.0463918850373,0.11488332312091504,0.14437474942023112,-2.167111e-05,0.063709185,-4.754157e-05,0.060028847,-306.8558,130.20988,96.386734,64.9093,-4.991085,38.1872,11.485759,32.384285,-12.029937,25.473568,-9.426969,16.910826,-13.60841,18.217966,-13.88856,16.395863,-16.269863,12.5599985,-11.234572,12.362123,-4.7724266,8.467024,-5.461564,13.7518,2.1319692,8.512806,-4.1780868,8.776622,2.9783134,10.413204,0.21716613,7.0296025,-2.8524415,7.5927567,-5.9518676,8.826291,-7.785557,7.3152556,-9.385088,11.561748,fake\deepfake_gtts\Deepfake_GTTS_C08.wav,fake
0.31058127,0.34887078,1619.376253849771,1151.0181109179532,1529.0191928598135,687.5096128990585,3092.412243150685,2173.146432242045,0.1263243792808219,0.1330721246756819,-2.3026449e-05,0.06767684,-5.4161777e-05,0.054689813,-305.5941,121.69347,84.343025,63.77232,0.8151866,38.751793,17.109673,32.56746,-7.1204367,20.97622,-11.242505,18.645782,-16.882725,16.577414,-13.521364,13.79022,-16.347866,13.426309,-13.282318,11.588648,-5.860415,9.077584,-6.7731476,11.818009,0.45349383,9.454118,-3.5866623,9.121813,3.0633643,8.460441,-0.80229855,7.787995,-3.8506043,9.2927885,-5.3016233,8.701229,-9.703063,9.454437,-8.997851,11.912842,fake\deepfake_gtts\Deepfake_GTTS_C09.wav,fake
0.40831426,0.34661058,2090.312168546893,1430.6766393570383,1607.2321138443783,772.1161862891806,3666.263204225352,2463.937600624381,0.14921462367957747,0.15087855187265709,-2.3682878e-05,0.05014753,-3.9509032e-05,0.07603883,-324.68924,150.06706,81.84414,72.70719,-17.622166,46.669926,-12.634903,22.634363,-10.994178,26.80351,2.2193198,17.35536,-16.651323,19.998495,-4.502555,15.6694975,-8.023474,9.120542,-5.7378798,9.250917,-5.9627275,10.891146,0.2262779,12.403845,0.9177969,9.803973,-1.5602229,7.9490423,1.6498121,10.364897,0.18380167,9.558216,-2.2745173,7.0903816,-4.3444586,8.548148,-8.69989,8.358276,-8.342239,9.209548,fake\deepfake_gtts\Deepfake_GTTS_C10.wav,fake
0.3312044,0.36089933,1655.7418568439787,1202.8894312144062,1525.4111810891518,602.0889039289265,3097.7783203125,2080.734561265454,0.1295013427734375,0.1443921907094111,-1.8302779e-05,0.059716158,-6.278409e-05,0.06284337,-320.60834,147.91698,86.582085,56.428528,-6.4468455,45.631344,23.427734,27.058064,-11.710619,16.698956,-7.866182,17.307556,-14.882732,21.015978,-8.346876,11.585654,-15.387381,11.512065,-9.460209,10.463323,-7.2670984,7.538695,-6.355699,10.135559,1.5868331,10.007427,-4.595611,7.7508936,5.6985083,9.529161,0.38154724,6.927103,-1.9217501,5.472532,-1.2170058,7.217757,-7.3777976,8.888788,-11.340766,8.01579,fake\deepfake_gtts\Deepfake_GTTS_C11.wav,fake
0.3862671,0.3588405,1698.5711239546133,1236.8230022107073,1525.5654359197838,691.449953813385,3184.6168154761904,2260.8493321609235,0.114013671875,0.12931814072352554,-2.3907383e-05,0.067466825,-4.772132e-05,0.060927924,-322.23865,144.7777,92.518394,63.32782,-6.890726,38.898384,5.301862,31.30738,-18.501997,23.143623,-3.4193714,20.443592,-10.98805,16.0806,-12.490807,13.198325,-14.230995,14.413835,-8.824879,12.5101795,-3.5872824,10.46448,-6.284618,12.895215,-0.44025412,9.558947,-5.6427956,9.951274,2.714305,7.466905,-1.0199844,6.7252426,-2.6483312,8.984584,-3.6299024,10.08981,-10.368258,10.934939,-6.5042586,15.183389,fake\deepfake_gtts\Deepfake_GTTS_C12.wav,fake
0.37214184,0.370851,2048.2723461047995,1535.2308963786807,1668.6678600076489,747.2529676902736,3679.592225609756,2519.5472749249434,0.15292135099085366,0.1751785511865419,-2.7485687e-05,0.061164543,-4.119638e-05,0.05882473,-330.52673,135.63095,75.12997,61.921505,-2.5669262,43.187157,7.1656003,28.298344,-8.942177,23.311546,-8.0728,19.919027,-11.650236,14.8473,-11.603798,17.350443,-11.896417,13.213261,-12.634456,12.834217,-3.9995627,11.26001,-2.9277096,13.4912195,-1.916426,9.844383,-4.4081993,9.897685,4.344312,8.239237,1.3874174,8.03773,-3.8622458,6.741927,-1.5033141,9.053125,-8.797143,11.39466,-6.4290624,15.030137,fake\deepfake_gtts\Deepfake_GTTS_C13.wav,fake
0.37179688,0.35242793,1540.485882845717,933.4750170998673,1424.9133916548312,704.2154388047159,2924.005681818182,2055.3498359825066,0.0945807122564935,0.08099843904438067,-3.1959305e-05,0.061264765,-5.4275777e-05,0.06930347,-321.27545,156.49916,101.91992,62.68642,-21.233076,53.57718,4.896039,28.734138,-23.600065,26.587614,-2.413938,20.618399,-13.642705,18.726053,-5.8643456,12.7048645,-14.806173,12.378532,-10.906205,13.381642,-7.478957,9.75487,-3.5284717,10.334816,-0.32178444,7.471892,-4.205998,9.5770445,0.9345405,9.396631,-3.4394615,6.8679004,-3.948989,6.1453204,-7.1897964,6.863209,-8.33994,8.285519,-9.0638895,11.5153265,fake\deepfake_gtts\Deepfake_GTTS_C14.wav,fake
0.3580622,0.36339465,1443.718422742913,994.8399645855865,1439.3527836478013,704.9348489793672,2749.158653846154,2224.597489469382,0.07678786057692308,0.060836803713185006,-2.6004825e-05,0.05451894,-5.678006e-05,0.07004866,-339.73532,162.07162,95.18101,58.78997,-6.4371934,41.78946,13.103128,25.698109,-12.206802,18.180735,-7.954112,18.99653,-17.705137,16.829556,-8.386613,12.181646,-13.030744,11.880932,-14.377232,11.500605,-6.7696676,8.750699,-3.7451036,8.409465,-1.6129751,7.0991397,-8.534105,9.053189,7.0222855,8.746767,-2.371728,6.1317897,-5.1892495,7.328777,-4.2558722,6.6341476,-10.64373,9.465092,-9.506159,10.005945,fake\deepfake_gtts\Deepfake_GTTS_C15.wav,fake
0.40702137,0.35147732,1693.9839902134465,957.7110470743394,1495.8523725301256,646.9437719090079,3171.339897260274,1970.9224773457179,0.11338158176369863,0.0960828800735607,-2.0542573e-05,0.0502805,-3.2911237e-05,0.071627766,-321.8956,149.63817,82.665344,65.859634,-18.731077,41.295094,5.1984234,34.62713,-15.133289,20.5756,0.79278535,18.288479,-10.463879,15.957936,-5.856447,11.4616165,-13.707437,14.571276,-4.0942163,12.833883,-3.791509,7.2613096,-9.700299,10.710594,0.71274036,8.765483,-5.553931,7.7904863,0.86337256,7.8068132,0.081777625,4.1924987,-2.4694662,5.3871694,-3.6737237,5.2874985,-5.393706,7.6088123,-7.415253,10.33434,fake\deepfake_gtts\Deepfake_GTTS_C16.wav,fake
0.4225176,0.34259176,1657.7741941898219,966.6245865670128,1735.5916942469075,557.8761685255491,3463.2240853658536,1875.262973732175,0.1290967987804878,0.1243056985550473,-1.3047849e-05,0.071680926,4.853032e-05,0.05176375,-270.2386,152.07774,90.32614,46.40465,18.69357,38.588352,34.124275,29.842085,-8.964758,18.555883,-7.7395587,15.512155,5.3861785,13.926361,-1.29056,11.50803,-7.1820774,14.158148,-7.5454297,14.2478695,-4.4707685,10.61153,-1.5258558,8.060139,-1.6626183,8.752138,-2.5180058,6.8615484,1.2711222,6.6663365,-2.705404,6.809404,-5.5703573,5.6839786,-3.0723705,5.7251153,-3.4526687,4.2648773,-5.493455,6.7334843,fake\deepfake_openai\deepfake_openaiS01.wav,fake
0.36858454,0.33975825,2040.383256101829,1564.9208895109455,1725.755165140748,670.4922955153022,3675.841346153846,2553.2873070779183,0.17268629807692307,0.19302974656501007,1.1047385e-05,0.0737178,-0.00017433864,0.04724748,-251.58942,102.07545,84.562614,61.35144,14.957475,34.85925,15.320434,31.256079,-6.8949604,23.680677,-2.2630465,18.236431,3.8164506,12.859364,-5.637052,20.346815,-1.6665351,14.296304,-7.3262205,11.99754,-5.8868656,9.383811,-3.9893897,9.585772,-0.8864881,8.462083,-1.3478999,6.4495068,-0.42887342,7.1439996,-3.5146098,6.2739563,-7.7976017,7.2069716,-2.9817066,5.6420445,-3.0815825,6.580661,-5.883124,7.5739746,fake\deepfake_openai\deepfake_openaiS02.wav,fake
0.35840017,0.36076987,1454.5957983642452,896.0698303634017,1587.251313547072,686.1492372859873,2985.563858695652,2209.5945804607572,0.07155443274456522,0.04844659305538591,2.0257e-05,0.08192175,0.00036748836,0.036794875,-303.69647,165.33441,98.91963,57.82005,6.431471,28.64671,17.245302,21.532309,-10.092409,20.708061,1.1898707,18.205492,-2.467656,12.927309,-5.5686154,16.071014,-0.65168077,8.86404,-10.128062,13.683859,-8.478879,13.823684,-2.1193817,7.50437,-0.9168428,9.254478,-6.0288987,9.890191,-3.0143235,9.499268,-1.9071057,7.0683007,-7.853566,9.882557,-3.7518253,6.6387725,-2.9000947,6.452211,-3.0693836,6.0467024,fake\deepfake_openai\deepfake_openaiS03.wav,fake
0.35736337,0.33376113,1916.4460827962243,1325.6892806792766,1705.4560963722563,592.2692393417088,3642.515120967742,2126.71185527296,0.15511986517137097,0.16591132713053253,-6.1082496e-06,0.080301955,-2.5722411e-05,0.044714104,-244.2316,113.71805,79.586525,59.26546,8.01241,33.143764,24.843073,31.212048,-8.314698,27.13897,-6.380937,17.08816,-0.83817244,16.785639,-6.3122077,12.615433,-4.591002,13.712033,-8.395275,12.528027,-6.9089637,9.971925,-4.0394855,8.428043,-0.9170627,7.4550867,-1.4721144,9.130791,-1.7685046,9.552079,-1.2132035,6.46767,-4.419247,7.2562037,-4.2610598,5.7902927,-4.4417114,6.9752846,-4.035356,7.1822724,fake\deepfake_openai\deepfake_openaiS04.wav,fake
0.35295796,0.35416308,1687.9058101623864,1087.242940594248,1618.691710325735,618.5933379825076,3259.0401785714284,2109.2727470728305,0.11096540178571429,0.08960036719472175,6.7258834e-06,0.06693824,-8.4712934e-05,0.048654005,-282.46533,135.6335,87.71436,59.01727,3.2345452,36.58362,13.600588,24.573742,-15.00493,23.342672,1.267612,18.999622,5.468131,11.414539,-3.4188626,16.324211,-1.804064,12.187055,-8.26989,11.889419,-6.442511,12.6376505,-3.3240228,9.862965,-2.296131,7.293324,-1.8451493,7.242345,-2.1633644,9.164382,-3.11962,7.0793514,-5.9046817,7.7245593,-4.7336545,7.4905124,-3.6733255,6.423401,-1.6027131,9.860482,fake\deepfake_openai\deepfake_openaiS05.wav,fake
0.43899557,0.33126804,1381.3496710068116,817.1701667636177,1381.3879707952042,473.83076554485274,2558.514030612245,1521.094501293815,0.10787029655612244,0.08052099789655677,-5.319302e-05,0.07683832,-6.1404135e-06,0.0473033,-250.33325,122.478134,114.10436,61.238632,-9.567535,37.47148,18.51769,36.781776,-10.586256,23.770212,2.5518944,18.751074,4.7102213,15.244781,2.8914773,12.096556,-0.8311846,14.430436,-5.031344,11.574276,-3.1814094,8.513404,-7.5764875,13.348412,-1.8260396,10.12829,2.5361955,8.825812,-1.9600838,7.3574896,-3.492529,7.4419837,-5.0194693,7.1490035,-5.103334,4.754403,-3.6635692,6.1256433,-1.3190408,7.7641892,fake\deepfake_openai\deepfake_openaiS06.wav,fake
0.39716968,0.35135195,1558.1370807916878,963.2948605010148,1539.270963804793,668.3738679664382,3065.222537878788,2034.3996434389494,0.09891394412878787,0.08922345932146925,3.2334527e-05,0.07916946,0.00021148921,0.04432585,-289.92072,158.27046,103.143814,57.228195,-9.979244,40.878654,11.251991,26.113964,-12.566322,25.135614,-0.36588854,16.535664,5.659753,14.837956,-4.1136723,16.857595,2.5891397,12.00187,-9.948426,12.623935,-5.7454967,9.748269,-2.2190015,9.580251,-3.4645083,8.6043005,-2.4635692,7.769108,-3.173425,8.336513,-2.587933,7.568185,-4.589373,6.759697,-2.3109553,5.743246,-4.485491,6.2891665,-3.563862,6.846326,fake\deepfake_openai\deepfake_openaiS07.wav,fake
